"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Linear Touch Marketing Attribution Drill-Down 1","linear_touch_marketing_attribution_drill_down__cloned_","enumeration","","properties_to_archieve","true","Digital Outreach - 1:1 Instagram Outreach; Live Events -  For Others Event 2025 (For Others Event 2025); Live Events -  Ignite Kingdom Conference 2025 (Ignite Kingdom Conference 2025); Live Events -  RightNow Media Conference 2025 (RightNow Media Conference 2025); Live Events - A.R. Bernard Golf Tournament 2024 (A.R. Bernard Golf Tournament); Live Events - A.R. Bernard Golf Tournament 2025 (A.R. Bernard Golf Tournament 2025); Live Events - Amen Conference 2024 (Amen Conference); Live Events - Amen Conference 2025 (Amen Conference 2025); Live Events - BCI 2024 (Black Christian Influencers Conference 2024); Live Events - BCI 2025 (Black Christian Influencers Conference 2025); Live Events - C3 Conference 2025 (C3 Conference 2025); Live Events - Christian Mental Health Summit 2024 (Christian Mental Health Summit 2024); Live Events - Christian Mental Health Summit 2025 (Christian Mental Health Summit 2025); Live Events - Christian Music Broadcasters 2024 (Christian Music Broadcasters 2024); Live Events - C3 Conference 2024 (C3 Conference 2024); Live Events - Dunham Summit 2024 (Dunham Summit 2024); Live Events - Dunham Summit 2025 (Dunham Summit 2025); Live Events - Exponential 2024 (Exponential 2024); Live Events - Exponential 2025 (Exponential 2025); Live Events - Family Reunion 2025 (Family Reunion 2025); Live Events - For Others Event 2024 (For Others Event 2024); Live Events - Golf Event (Atlanta, GA) 2024 (Golf Event (Atlanta, GA) 2024); Live Events - Golf Event (Jacksonville, FL) 2024 (Golf Event (Jacksonville, FL) 2024); Live Events - Golf Event (Orlando, FL) 2024 (Golf Event (Orlando, FL) 2024); Live Events - Mega Metro Conference AZ 2025 (Mega Metro Conference AZ 2025); Live Events - Mega Metro Conference FL 2025 (Mega Metro Conference FL 2025); Live Events - Mount Zion Blueprint Conference 2025 (Mount Zion Blueprint Conference 2025); Live Events - North Coast Leadership Conference 2024 (North Coast Leadership Conference 2024); Live Events - NRB 2024 (NRB 2024); Live Events - NRB 2025 (NRB 2025); Live Events - Pastor Retreat 2024-July (July Pastor Retreat 2024); Pastors Retreat - 2025-June (June Pastor Retreat 2025); Pastors Retreat - 2025-March (March Pastor Retreat 2025); Pastors Retreat - 2023-April (April Pastors Retreat 2023); Pastors Retreat - 2023-September (September Pastors Retreat 2023); Pastors Retreat - 2024-April (April Retreat 2024); Pastors Retreat - 2024-August (August Pastor Retreat 2024); Pastors Retreat - 2024-October (October Pastor Retreat 2024); Pastors Retreat - 2025-September (September Pastors Retreat 2025); Live Events - PRAY Event 2025 (PRAY Event 2025); Live Events - RightNow Media Conference 2024 (RightNow Media Conference 2024); Live Events - SBC 2025 (SBC Pastors’ Conference 2025); Live Events - SBC Southern Baptist Convention 2024 (SBC Southern Baptist Convention 2024); Live Events - Spire 2024 (Spire 2024); Live Events - Spire 2025 (Spire 2025); Live Events - The Outcome Conference 2025 (The Outcome Conference 2025); Live Events - Vision Africa 2024 (Vision Africa 2024); Live Events - Young Guns 2025 (Young Guns 2025); Other Campaigns; Outbound - Offline Sources; Paid Advertising - Linkedin (Paid - Linkedin); Paid Advertising - Meta (Paid - Meta); Paid Advertising - Search (Paid - Search); Website Organic  - Email Marketing (Organic - Email Marketing); Website Organic - Direct Traffic (Organic - Direct Traffic); Website Organic - Referrals (Organic - Referrals); Website Organic - Search (Organic - Organic Search); Website Organic - Social (Organic - Organic Social)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (2); Dataset (1)","27.4%","1/27/26 10:56 AM CST","Workflow"
"Matt 2nd chair","matt_2nd_chair","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (1)","4.96%","2/19/25 3:27 PM CST","CRM UI"
"Meeting Set ","meeting_set","string","Meeting Set ","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","","0%","",""
"Met in person?","met_in_person_","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","","0.41%","5/14/24 2:43 PM CDT","CRM UI"
"Name","name","string","Name","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","Rollup property (1)","19.14%","8/7/25 9:50 AM CDT","Record Merge"
"Need","need","enumeration","Do they have digital content that they need to share?","properties_to_archieve","true","Yes - Audio; Yes - Video; Yes - Audio and Video; Other (Ministry Match, Translation, etc); No","false","false","false","false","false","false","Andrea Laurent","Dependent conditional field (1); Controlling pipeline stage field (1)","7.11%","4/11/25 12:47 PM CDT","CRM UI"
"Negative Factors","negative_factors","number","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","43.46%","9/9/25 12:29 PM CDT","Record Merge"
"New Info","new_info","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (2)","0%","",""
"Next Steps (AI) - Deals","next_steps__ai_last_meeting_","string","From Avoma","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (1)","6.79%","7/11/25 11:43 AM CDT","Integration"
"No Fee","no_fee","string","Mentioned or signed up for no fee's for giving","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","","0%","",""
"Notes","notes","string","Notes Body","properties_to_archieve","false","","false","false","false","false","false","false","Russ Kirkpatrick","Properties v3 card (1)","0.09%","3/13/24 1:54 PM CDT","CRM UI"
"Convention/Event Affiliation","nrb","enumeration","Connected with at convention, or lead generating event","properties_to_archieve","true","NRB; Other","false","false","false","false","false","false","Russ Kirkpatrick","","0.55%","3/2/25 10:12 AM CST","CRM UI"
"Outstanding Balance","outsanding_balance","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Properties v3 card (1)","0%","",""
"Parking Lot","parking_lot","enumeration","Items to revisit","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (2)","0%","",""
"phone number","phone_number","string","phone number","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","","0.18%","9/1/21 11:25 AM CDT","CRM UI"
"Podcast End Date","podcast_end_date","date","","properties_to_archieve","true","","false","false","false","false","false","false","Declan Watts","","0%","",""
"Positive Factors","positive_factors","number","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","43.46%","9/9/25 12:29 PM CDT","Record Merge"
"Postcards ","postcards","enumeration","Postcards for launch","properties_to_archieve","true","Wants postcards; Postcards have been ordered and shipped; Wants more (Re-order); Digital assets ONLY sent; ","false","false","false","false","false","false","Unknown user","","0%","",""
"Previous ARR","previous_arr_","number","","properties_to_archieve","false","","true","false","true","false","false","false","Andrea Laurent","Calculated property (1); Dataset (2); Sales view (2); Properties v3 card (1)","6.29%","2/2/26 5:20 PM CST","HubSpot Calculation"
"Product","product","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Dataset (1); Sales view (1)","0.5%","3/27/24 2:55 PM CDT","Import"
"Product Status","product_status","string","","properties_to_archieve","true","","false","false","false","false","false","false","Declan Watts","","0.5%","3/27/24 2:55 PM CDT","Import"
"Product Type","product_type","enumeration","","properties_to_archieve","true","Pray Radio; PrayTV; Ministry Match (SaaS); Translations; CaaS; Studio - Professional (SaaS - Professional); Studio - Advanced (SaaS - Advanced); Title Sponsorship; Audience Development Program; Radio & TV (Bundle); Bulk Subscriptions; Ad Placement; PLG","false","false","false","false","false","false","Matthew Potter","Dataset (2); Sales view (3)","42.68%","9/9/25 12:29 PM CDT","Record Merge"
"Qualified","qualified","enumeration","Has this opportunity been qualified?","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Automation platform flow (1)","20.65%","8/7/25 9:50 AM CDT","Record Merge"
"Relationship Score","relationship_score","number","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","67.6%","9/9/25 12:29 PM CDT","Record Merge"
"Renewal Date","renewal_date","date","","properties_to_archieve","true","","false","false","false","false","false","false","Declan Watts","Dataset (1); Properties v3 card (1)","0%","",""
"Sales Owner","sales_owner","enumeration","","properties_to_archieve","false","","false","false","false","true","false","false","Declan Watts","Properties v3 card (1)","0%","6/28/23 5:05 PM CDT","Import"
"SDR Support","sdr_support","enumeration","Did an SDR book the meeting that led to this qualified deal?","properties_to_archieve","true","Katie Everett; Michelle Evans; Patrick Duggan","false","false","false","false","false","false","Declan Watts","Report (1); Properties v3 card (1)","1.61%","12/26/23 11:49 AM CST","Record Merge"
"Segmentation","segmentation","enumeration","","properties_to_archieve","true","Whale/Elephant; Deer; Other; Education (University); Healthcare; Mission","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (1); Report (13); Sales view (2)","53.37%","12/17/25 9:36 AM CST","Record Merge"
"Service Start Date","service_start_date","date","","properties_to_archieve","true","","false","false","false","false","false","false","Declan Watts","Rollup property (1); Automation platform flow (2); Dataset (4); Sales view (1); Properties v3 card (2)","14.36%","2/10/26 4:47 PM CST","Workflow"
"Source","source","string","How did this contact hear about pray.com","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","Automation platform flow (2); Report (13); Sales view (6)","55.53%","10/21/25 9:13 AM CDT","Workflow"
"Source Detail","source_detail","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Dependent conditional field (2)","17.26%","9/9/25 12:29 PM CDT","Record Merge"
"State","state","string","State of church ","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","Sales view (6)","20.19%","9/9/25 12:29 PM CDT","Record Merge"
"Timing","timing","enumeration","How soon do they want to start moving their digital media to Pray.com?","properties_to_archieve","true","0-30 Days; 1-3 Months; 3-6 Months; 6+ Months","false","false","false","false","false","false","Andrea Laurent","Dependent conditional field (1); Controlling pipeline stage field (1)","6.75%","4/11/25 12:47 PM CDT","CRM UI"
"Website ","website","string","Website ","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","Automation platform flow (1)","0.18%","2/23/23 1:53 PM CST","CRM UI"
"Zip Code ","zip_code","string","Zip Code ","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","","0%","",""
"Annual recurring revenue","hs_arr","number","The annual recurring revenue (ARR) of this deal.","recurring_revenue_information","false","","true","true","true","false","false","true","HubSpot","Calculated property (1); Rollup property (3); Automation platform flow (1); Report (1); Dataset (3); Sales view (31); Data highlights card (1); Association table card (1); Properties v3 card (2)","15.01%","2/9/26 2:24 PM CST","HubSpot Calculation"
"Monthly recurring revenue","hs_mrr","number","The monthly recurring revenue (MRR) of this deal.","recurring_revenue_information","false","","true","true","true","false","false","true","HubSpot","Rollup property (1); Report (1); Dataset (3); Sales view (31); Properties v3 card (2)","15.01%","2/9/26 2:24 PM CST","HubSpot Calculation"
"Recurring revenue amount","recurring_revenue_amount","number","Amount of recurring revenue associated with this deal","recurring_revenue_information","false","","false","true","false","false","false","true","HubSpot","Automation platform flow (1); Sales view (22); Properties v3 card (1)","0%","12/16/25 3:08 AM CST","Workflow"
"Recurring revenue inactive date","recurring_revenue_inactive_date","datetime","Date at which recurring revenue for this deal is no longer collected","recurring_revenue_information","false","","false","true","false","false","false","true","HubSpot","Properties v3 card (1)","0%","10/1/25 12:38 PM CDT","CRM UI"
"Recurring revenue inactive reason","recurring_revenue_inactive_reason","enumeration","Reason the recurring revenue for this ideal is no longer collected","recurring_revenue_information","false","Churned (CHURNED); Upgrade (UPGRADE); Downgrade (DOWNGRADE); Renewal (RENEWAL)","false","true","false","false","false","true","HubSpot","Properties v3 card (1)","0%","",""
